Airport1,Airport2
"netherlands,amsterdam","portugal,faro"
"netherlands,amsterdam","italy,rome"
"netherlands,amsterdam","italy,florence"
"netherlands,amsterdam","portugal,funchal"
"netherlands,amsterdam","germany,frankfurt"
"netherlands,amsterdam","japan,fukuoka"
"netherlands,amsterdam","poland,gdansk"
"netherlands,amsterdam","brazil,rio de janeiro"
"netherlands,amsterdam","united kingdom,glasgow"
"netherlands,amsterdam","brazil,sao paulo"
"netherlands,amsterdam","kazakhstan,atyrau"
"netherlands,amsterdam","switzerland,geneva"
"netherlands,amsterdam","germany,hannover"
"netherlands,amsterdam","germany,hamburg"
"netherlands,amsterdam","cuba,havana"
"netherlands,amsterdam","finland,helsinki"
"netherlands,amsterdam","china,hangzhou"
"netherlands,amsterdam","hong kong,hong kong"
"netherlands,amsterdam","cuba,holguin"
"netherlands,amsterdam","zimbabwe,harare"
"netherlands,amsterdam","united states,washington"
"netherlands,amsterdam","united states,houston"
"netherlands,amsterdam","iran,tehran"
"netherlands,amsterdam","austria,innsbruck"
"netherlands,amsterdam","united kingdom,inverness"
"netherlands,amsterdam","turkey,istanbul"
"netherlands,amsterdam","united states,new york"
"netherlands,amsterdam","greece,chios"
"netherlands,amsterdam","south africa,johannesburg"
"netherlands,amsterdam","iceland,keflavik"
"netherlands,amsterdam","rwanda,kigali"
"netherlands,amsterdam","greece,kos"
"netherlands,amsterdam","japan,osaka"
"netherlands,amsterdam","poland,krakow"
"netherlands,amsterdam","norway,kristiansand"
"netherlands,amsterdam","malaysia,kuala lumpur"
"netherlands,amsterdam","turkey,konya"
"netherlands,amsterdam","angola,luanda"
"netherlands,amsterdam","united states,los angeles"
"netherlands,amsterdam","united kingdom,leeds"
"netherlands,amsterdam","cyprus,larnaca"
"netherlands,amsterdam","united kingdom,london"
"netherlands,amsterdam","germany,leipzig"
"netherlands,amsterdam","peru,lima"
"netherlands,amsterdam","italy,milan"
"netherlands,amsterdam","portugal,lisbon"
"netherlands,amsterdam","slovenia,ljubljana"
"netherlands,amsterdam","nigeria,lagos"
"netherlands,amsterdam","united kingdom,liverpool"
"netherlands,amsterdam","france,lyon"
"netherlands,amsterdam","spain,madrid"
"netherlands,amsterdam","united kingdom,manchester"
"netherlands,amsterdam","mexico,mexico city"
"netherlands,amsterdam","france,marseille"
"netherlands,amsterdam","united states,minneapolis"
"netherlands,amsterdam","germany,munich"
"netherlands,amsterdam","italy,naples"
"netherlands,amsterdam","kenya,nairobi"
"netherlands,amsterdam","france,nice"
"netherlands,amsterdam","japan,tokyo"
"netherlands,amsterdam","france,nantes"
"netherlands,amsterdam","united kingdom,norwich"
"netherlands,amsterdam","portugal,porto"
"netherlands,amsterdam","united states,chicago"
"netherlands,amsterdam","ireland,cork"
"netherlands,amsterdam","norway,oslo"
"netherlands,amsterdam","romania,bucharest"
"netherlands,amsterdam","portugal,ponta delgada"
"netherlands,amsterdam","united states,portland"
"netherlands,amsterdam","china,beijing"
"netherlands,amsterdam","cyprus,paphos"
"netherlands,amsterdam","united states,philadelphia"
"netherlands,amsterdam","italy,palermo"
"netherlands,amsterdam","dominican republic,puerto plata"
"netherlands,amsterdam","italy,pisa"
"netherlands,amsterdam","panama,panama city"
"netherlands,amsterdam","china,shanghai"
"netherlands,amsterdam","morocco,marrakech"
"netherlands,amsterdam","latvia,riga"
"netherlands,amsterdam","united states,seattle"
"netherlands,amsterdam","united states,sanford"
"netherlands,amsterdam","united states,san francisco"
"netherlands,amsterdam","singapore,singapore"
"netherlands,amsterdam","greece,thessaloniki"
"netherlands,amsterdam","bulgaria,sofia"
"netherlands,amsterdam","united kingdom,southampton"
"netherlands,amsterdam","germany,stuttgart"
"netherlands,amsterdam","norway,stavanger"
"netherlands,amsterdam","russia,moscow"
"netherlands,amsterdam","spain,sevilla"
"netherlands,amsterdam","france,strasbourg"
"netherlands,amsterdam","germany,berlin"
"netherlands,amsterdam","georgia,tbilisi"
"netherlands,amsterdam","france,toulouse"
"netherlands,amsterdam","taiwan,taipei"
"netherlands,amsterdam","norway,trondheim"
"netherlands,amsterdam","tunisia,tunis"
"netherlands,amsterdam","ecuador,quito"
"netherlands,amsterdam","italy,venice"
"netherlands,amsterdam","austria,vienna"
"netherlands,amsterdam","spain,valencia"
"netherlands,amsterdam","sweden,vaxjo"
"netherlands,amsterdam","poland,warsaw"
"netherlands,amsterdam","china,xiamen"
"netherlands,amsterdam","canada,montreal"
"netherlands,amsterdam","canada,vancouver"
"netherlands,amsterdam","canada,calgary"
"netherlands,amsterdam","canada,toronto"
"netherlands,amsterdam","croatia,zagreb"
"netherlands,amsterdam","switzerland,zurich"
"united states,anchorage","united states,bethel"
"united states,anchorage","united states,denver"
"united states,anchorage","united states,kenai"
"united states,anchorage","united states,fairbanks"
"united states,anchorage","united states,honolulu"
"united states,anchorage","united states,homer"
"united states,anchorage","united states,juneau"
"united states,anchorage","united states,las vegas"
"united states,anchorage","united states,los angeles"
"united states,anchorage","united states,minneapolis"
"united states,anchorage","united states,chicago"
"united states,anchorage","united states,portland"
"united states,anchorage","united states,phoenix"
"united states,anchorage","united states,seattle"
"united states,anchorage","united states,salt lake city"
"chile,antofagasta","chile,calama"
"chile,antofagasta","chile,iquique"
"chile,antofagasta","peru,lima"
"chile,antofagasta","chile,la serena"
"chile,antofagasta","chile,santiago"
"madagascar,antalaha","madagascar,toamasina"
"madagascar,antalaha","madagascar,antananarivo"
"madagascar,antalaha","madagascar,maroantsetra"
"belgium,antwerp","united kingdom,london"
"china,anshan","china,beijing"
"china,anshan","china,shanghai"
"italy,ancona","belgium,charleroi"
"italy,ancona","italy,catania"
"italy,ancona","italy,rome"
"italy,ancona","germany,munich"
"italy,ancona","united kingdom,london"
"italy,ancona","germany,berlin"
"japan,aomori","japan,sapporo"
"japan,aomori","japan,tokyo"
"japan,aomori","japan,osaka"
"japan,aomori","japan,nagoya"
"united states,altoona","united states,washington"
"united states,altoona","united states,johnstown"
"malaysia,alor setar","malaysia,kuala lumpur"
"united states,naples","united states,miami"
"mozambique,nampula","mozambique,beira"
"mozambique,nampula","south africa,johannesburg"
"mozambique,nampula","mozambique,maputo"
"mozambique,nampula","kenya,nairobi"
"mozambique,nampula","mozambique,pemba"
"mozambique,nampula","mozambique,tete"
"mozambique,nampula","mozambique,lichinga"
"united states,alpena","united states,detroit"
"united states,alpena","united states,minneapolis"
"china,anqing","china,guangzhou"
"china,anqing","china,chongqing"
"china,anqing","china,haikou"
"china,anqing","china,beijing"
"china,anqing","china,shanghai"
"china,anqing","china,wuhan"
"china,anqing","china,xiamen"
"peru,arequipa","peru,juliaca"
"peru,arequipa","peru,lima"
"peru,arequipa","bolivia,la paz"
"peru,arequipa","peru,tacna"
"chile,arica","chile,antofagasta"
"chile,arica","chile,iquique"
"chile,arica","bolivia,la paz"
"chile,arica","chile,santiago"
"tanzania,arusha","tanzania,zanzibar"
"australia,armidale","australia,sydney"
"sweden,stockholm","ethiopia,addis ababa"
"sweden,stockholm","greece,athens"
"sweden,stockholm","spain,barcelona"
"sweden,stockholm","serbia,belgrade"
"sweden,stockholm","norway,bergen"
"sweden,stockholm","iraq,baghdad"
"sweden,stockholm","united kingdom,birmingham"
"sweden,stockholm","thailand,bangkok"
"sweden,stockholm","italy,bologna"
"sweden,stockholm","belgium,brussels"
"sweden,stockholm","hungary,budapest"
"sweden,stockholm","france,paris"
"sweden,stockholm","germany,cologne"
"sweden,stockholm","greece,chania"
"sweden,stockholm","morocco,casablanca"
"sweden,stockholm","denmark,copenhagen"
"sweden,stockholm","italy,catania"
"sweden,stockholm","croatia,dubrovnik"
"sweden,stockholm","qatar,doha"
"sweden,stockholm","ireland,dublin"
"sweden,stockholm","united arab emirates,dubai"
"sweden,stockholm","iraq,erbil"
"sweden,stockholm","united kingdom,edinburgh"
"sweden,stockholm","united states,newark"
"sweden,stockholm","portugal,faro"
"sweden,stockholm","italy,rome"
"sweden,stockholm","united states,fort lauderdale"
"sweden,stockholm","germany,frankfurt"
"sweden,stockholm","switzerland,geneva"
"sweden,stockholm","sweden,halmstad"
"sweden,stockholm","germany,hamburg"
"sweden,stockholm","finland,helsinki"
"sweden,stockholm","iran,tehran"
"sweden,stockholm","turkey,istanbul"
"sweden,stockholm","united states,new york"
"sweden,stockholm","iceland,keflavik"
"sweden,stockholm","sweden,kristianstad"
"sweden,stockholm","greece,kalamata"
"sweden,stockholm","poland,krakow"
"sweden,stockholm","sweden,kiruna"
"sweden,stockholm","sweden,karlstad"
"sweden,stockholm","united states,los angeles"
"sweden,stockholm","cyprus,larnaca"
"sweden,stockholm","united kingdom,london"
"sweden,stockholm","italy,milan"
"sweden,stockholm","portugal,lisbon"
"sweden,stockholm","sweden,lulea"
"sweden,stockholm","spain,madrid"
"sweden,stockholm","united kingdom,manchester"
"sweden,stockholm","germany,munich"
"sweden,stockholm","france,nice"
"sweden,stockholm","united states,oakland"
"sweden,stockholm","sweden,ornskoldsvik"
"sweden,stockholm","italy,olbia"
"sweden,stockholm","united states,chicago"
"sweden,stockholm","norway,oslo"
"sweden,stockholm","finland,oulu"
"sweden,stockholm","china,beijing"
"sweden,stockholm","italy,palermo"
"sweden,stockholm","finland,pori"
"sweden,stockholm","italy,pisa"
"sweden,stockholm","croatia,pula"
"sweden,stockholm","latvia,riga"
"sweden,stockholm","sweden,sundsvall"
"sweden,stockholm","sweden,skelleftea"
"sweden,stockholm","bosnia and herzegovina,sarajevo"
"sweden,stockholm","greece,thessaloniki"
"sweden,stockholm","croatia,split"
"sweden,stockholm","norway,stavanger"
"sweden,stockholm","russia,moscow"
"sweden,stockholm","germany,berlin"
"sweden,stockholm","finland,turku"
"sweden,stockholm","finland,tampere"
"sweden,stockholm","norway,tromso"
"sweden,stockholm","norway,trondheim"
"sweden,stockholm","sweden,umea"
"sweden,stockholm","finland,vaasa"
"sweden,stockholm","sweden,visby"
"sweden,stockholm","italy,venice"
"sweden,stockholm","austria,vienna"
"sweden,stockholm","lithuania,vilnius"
"sweden,stockholm","sweden,vaxjo"
"sweden,stockholm","poland,warsaw"
"sweden,stockholm","switzerland,zurich"
"united states,watertown","united states,chicago"
"united states,watertown","united states,philadelphia"
"brazil,aracatuba","brazil,sao paulo"
"brazil,aracatuba","brazil,campinas"
"romania,arad","italy,bergamo"
"united states,aspen","united states,denver"
"united states,aspen","united states,los angeles"
"eritrea,asmara","egypt,cairo"
"eritrea,asmara","saudi arabia,jeddah"
"eritrea,asmara","south sudan,juba"
"eritrea,asmara","sudan,khartoum"
"eritrea,asmara","kenya,nairobi"
"eritrea,asmara","yemen,sanaa"
"australia,alice springs","australia,brisbane"
"australia,alice springs","australia,cairns"
"australia,alice springs","australia,darwin"
"australia,alice springs","australia,melbourne"
"australia,alice springs","australia,perth"
"australia,alice springs","australia,sydney"
"turkey,kayseri","turkey,istanbul"
"paraguay,asuncion","brazil,sao paulo"
"paraguay,asuncion","peru,lima"
"paraguay,asuncion","united states,miami"
"paraguay,asuncion","uruguay,montevideo"
"paraguay,asuncion","panama,panama city"
"paraguay,asuncion","chile,santiago"
"paraguay,asuncion","bolivia,santa cruz"
"egypt,aswan","egypt,cairo"
"egypt,aswan","saudi arabia,jeddah"
"greece,athens","united arab emirates,abu dhabi"
"greece,athens","spain,barcelona"
"greece,athens","serbia,belgrade"
"greece,athens","lebanon,beirut"
"greece,athens","italy,bergamo"
"greece,athens","belgium,brussels"
"greece,athens","hungary,budapest"
"greece,athens","egypt,cairo"
"greece,athens","france,paris"
"greece,athens","germany,cologne"
"greece,athens","greece,chania"
"greece,athens","denmark,copenhagen"
"greece,athens","croatia,dubrovnik"
"greece,athens","russia,moscow"
"greece,athens","qatar,doha"
"greece,athens","ireland,dublin"
"greece,athens","united arab emirates,dubai"
"greece,athens","united kingdom,edinburgh"
"greece,athens","netherlands,eindhoven"
"greece,athens","armenia,yerevan"
"greece,athens","italy,rome"
"greece,athens","germany,frankfurt"
"greece,athens","switzerland,geneva"
"greece,athens","germany,hamburg"
"greece,athens","egypt,alexandria"
"greece,athens","finland,helsinki"
"greece,athens","greece,ioannina"
"greece,athens","turkey,istanbul"
"greece,athens","greece,chios"
"greece,athens","greece,kos"
"greece,athens","moldova,chisinau"
"greece,athens","russia,krasnodar"
"greece,athens","greece,kavala"
"greece,athens","cyprus,larnaca"
"greece,athens","united kingdom,london"
"greece,athens","france,lyon"
"greece,athens","spain,madrid"
"greece,athens","united kingdom,manchester"
"greece,athens","greece,mytilini"
"greece,athens","france,marseille"
"greece,athens","germany,munich"
"greece,athens","france,nantes"
"greece,athens","norway,oslo"
"greece,athens","romania,bucharest"
"greece,athens","cyprus,paphos"
"greece,athens","united states,philadelphia"
"greece,athens","latvia,riga"
"greece,athens","greece,thessaloniki"
"greece,athens","bulgaria,sofia"
"greece,athens","croatia,split"
"greece,athens","germany,stuttgart"
"greece,athens","germany,berlin"
"greece,athens","georgia,tbilisi"
"greece,athens","albania,tirana"
"greece,athens","france,toulouse"
"greece,athens","italy,venice"
"greece,athens","austria,vienna"
"greece,athens","poland,warsaw"
"greece,athens","canada,montreal"
"greece,athens","canada,toronto"
"greece,athens","switzerland,zurich"
"united states,atlanta","united states,appleton"
"united states,atlanta","aruba,oranjestad"
"united states,atlanta","united states,austin"
"united states,atlanta","united states,asheville"
"united states,atlanta","united states,scranton"
"united states,atlanta","united states,kalamazoo"
"united states,atlanta","united states,windsor locks"
"united states,atlanta","united states,birmingham"
"united states,atlanta","united states,bloomington"
"united states,atlanta","united states,nashville"
"united states,atlanta","colombia,bogota"
"united states,atlanta","united states,boston"
"united states,atlanta","united states,brunswick"
"united states,atlanta","belgium,brussels"
"united states,atlanta","brazil,brasilia"
"united states,atlanta","united states,baton rouge"
"united states,atlanta","united states,burlington"
"united states,atlanta","united states,buffalo"
"united states,atlanta","united states,baltimore"
"united states,atlanta","belize,belize city"
"united states,atlanta","united states,columbia"
"united states,atlanta","united states,akron"
"united states,atlanta","venezuela,caracas"
